NO,TYPE,DEFINE1,DEFINE2
32203,NEGHB1.0_13,,
32204,NEGHB1.0_15,,
32205,NEGHB1.0_20,,
32206,NEGHB1.0_26,,
32207,NEGHB1.0_30,,
32208,NEGHB1.5_10,,
32209,NEGHB1.5_13,,
32210,NEGHB1.5_15,,
32211,NEGHB1.5_20,,
32212,NEGHB1.5_26,,
32213,NEGHB1.5_30,,
32214,NEGHB2.0_10,,
32215,NEGHB2.0_13,,
32216,NEGHB2.0_15,,
32217,NEGHB2.0_20,,
32218,NEGHB2.0_26,,
32219,NEGHB2.0_30,,
32220,NEGHB2.5_10,,
32221,NEGHB2.5_13,,
32222,NEGHB2.5_15,,
32223,NEGHB2.5_20,,
32224,NEGHB2.5_26,,
32225,NEGHB2.5_30,,
32226,NEGHB3.0_10,,
32227,NEGHB3.0_13,,
32228,NEGHB3.0_15,,
32229,NEGHB3.0_20,,
32230,NEGHB3.0_26,,
32231,NEGHB3.0_30,,
32232,NEGHS1.0_13,,
32233,NEGHS1.0_15,,
32234,NEGHS1.0_20,,
32235,NEGHS1.0_26,,
32236,NEGHS1.0_30,,
32237,NEGHS1.5_10,,
32238,NEGHS1.5_13,,
32239,NEGHS1.5_15,,
32240,NEGHS1.5_20,,
32241,NEGHS1.5_26,,
32242,NEGHS1.5_30,,
32243,NEGHS2.0_10,,
32244,NEGHS2.0_13,,
32245,NEGHS2.0_15,,
32246,NEGHS2.0_20,,
32247,NEGHS2.0_26,,
32248,NEGHS2.0_30,,
32249,NEGHS2.5_10,,
32250,NEGHS2.5_13,,
32251,NEGHS2.5_15,,
32252,NEGHS2.5_20,,
32253,NEGHS2.5_26,,
32254,NEGHS2.5_30,,
32255,NEGHS3.0_10,,
32256,NEGHS3.0_13,,
32257,NEGHS3.0_15,,
32258,NEGHS3.0_20,,
32259,NEGHS3.0_26,,
32260,NEGHS3.0_30,,
32261,NEGHM1.0_13,,
32262,NEGHM1.0_15,,
32263,NEGHM1.0_20,,
32264,NEGHM1.0_26,,
32265,NEGHM1.0_30,,
32266,NEGHM1.5_10,,
32267,NEGHM1.5_13,,
32268,NEGHM1.5_15,,
32269,NEGHM1.5_20,,
32270,NEGHM1.5_26,,
32271,NEGHM1.5_30,,
32272,NEGHM2.0_10,,
32273,NEGHM2.0_13,,
32274,NEGHM2.0_15,,
32275,NEGHM2.0_20,,
32276,NEGHM2.0_26,,
32277,NEGHM2.0_30,,
32278,NEGHM2.5_10,,
32279,NEGHM2.5_13,,
32280,NEGHM2.5_15,,
32281,NEGHM2.5_20,,
32282,NEGHM2.5_26,,
32283,NEGHM2.5_30,,
32284,NEGHM3.0_10,,
32285,NEGHM3.0_13,,
32286,NEGHM3.0_15,,
32287,NEGHM3.0_20,,
32288,NEGHM3.0_26,,
32289,NEGHM3.0_30,,
32290,NEGTN1.0_13,,
32291,NEGTN1.0_15,,
32292,NEGTN1.0_20,,
32293,NEGTN1.0_26,,
32294,NEGTN1.0_30,,
32295,NEGTN1.5_10,,
32296,NEGTN1.5_13,,
32297,NEGTN1.5_15,,
32298,NEGTN1.5_20,,
32299,NEGTN1.5_26,,
32300,NEGTN1.5_30,,
32301,NEGTN2.0_10,,
32302,NEGTN2.0_13,,
32303,NEGTN2.0_15,,
32304,NEGTN2.0_20,,
32305,NEGTN2.0_26,,
32306,NEGTN2.0_30,,
32307,NEGTN2.5_10,,
32308,NEGTN2.5_13,,
32309,NEGTN2.5_15,,
32310,NEGTN2.5_20,,
32311,NEGTN2.5_26,,
32312,NEGTN2.5_30,,
32313,NEGTN3.0_10,,
32314,NEGTN3.0_13,,
32315,NEGTN3.0_15,,
32316,NEGTN3.0_20,,
32317,NEGTN3.0_26,,
32318,NEGTN3.0_30,,
32319,NEGTB1.0_13,,
32320,NEGTB1.0_15,,
32321,NEGTB1.0_20,,
32322,NEGTB1.0_26,,
32323,NEGTB1.0_30,,
32324,NEGTB1.5_10,,
32325,NEGTB1.5_13,,
32326,NEGTB1.5_15,,
32327,NEGTB1.5_20,,
32328,NEGTB1.5_26,,
32329,NEGTB1.5_30,,
32330,NEGTB2.0_10,,
32331,NEGTB2.0_13,,
32332,NEGTB2.0_15,,
32333,NEGTB2.0_20,,
32334,NEGTB2.0_26,,
32335,NEGTB2.0_30,,
32336,NEGTB2.5_10,,
32337,NEGTB2.5_13,,
32338,NEGTB2.5_15,,
32339,NEGTB2.5_20,,
32340,NEGTB2.5_26,,
32341,NEGTB2.5_30,,
32342,NEGTB3.0_10,,
32343,NEGTB3.0_13,,
32344,NEGTB3.0_15,,
32345,NEGTB3.0_20,,
32346,NEGTB3.0_26,,
32347,NEGTB3.0_30,,
32348,NEGTS1.0_13,,
32349,NEGTS1.0_15,,
32350,NEGTS1.0_20,,
32351,NEGTS1.0_26,,
32352,NEGTS1.0_30,,
32353,NEGTS1.5_10,,
32354,NEGTS1.5_13,,
32355,NEGTS1.5_15,,
32356,NEGTS1.5_20,,
32357,NEGTS1.5_26,,
32358,NEGTS1.5_30,,
32359,NEGTS2.0_10,,
32360,NEGTS2.0_13,,
32361,NEGTS2.0_15,,
32362,NEGTS2.0_20,,
32363,NEGTS2.0_26,,
32364,NEGTS2.0_30,,
32365,NEGTS2.5_10,,
32366,NEGTS2.5_13,,
32367,NEGTS2.5_15,,
32368,NEGTS2.5_20,,
32369,NEGTS2.5_26,,
32370,NEGTS2.5_30,,
32371,NEGTS3.0_10,,
32372,NEGTS3.0_13,,
32373,NEGTS3.0_15,,
32374,NEGTS3.0_20,,
32375,NEGTS3.0_26,,
32376,NEGTS3.0_30,,
32377,NEGTM1.0_13,,
32378,NEGTM1.0_15,,
32379,NEGTM1.0_20,,
32380,NEGTM1.0_26,,
32381,NEGTM1.0_30,,
32382,NEGTM1.5_10,,
32383,NEGTM1.5_13,,
32384,NEGTM1.5_15,,
32385,NEGTM1.5_20,,
32386,NEGTM1.5_26,,
32387,NEGTM1.5_30,,
32388,NEGTM2.0_10,,
32389,NEGTM2.0_13,,
32390,NEGTM2.0_15,,
32391,NEGTM2.0_20,,
32392,NEGTM2.0_26,,
32393,NEGTM2.0_30,,
32394,NEGTM2.5_10,,
32395,NEGTM2.5_13,,
32396,NEGTM2.5_15,,
32397,NEGTM2.5_20,,
32398,NEGTM2.5_26,,
32399,NEGTM2.5_30,,
32400,NEGTM3.0_10,,
32401,NEGTM3.0_13,,
32402,NEGTM3.0_15,,
32403,NEGTM3.0_20,,
32404,NEGTM3.0_26,,
32405,NEGTM3.0_30,,
32406,NEGKN1.0_13,,
32407,NEGKN1.0_15,,
32408,NEGKN1.0_20,,
32409,NEGKN1.0_26,,
32410,NEGKN1.0_30,,
32411,NEGKN1.5_10,,
32412,NEGKN1.5_13,,
32413,NEGKN1.5_15,,
32414,NEGKN1.5_20,,
32415,NEGKN1.5_26,,
32416,NEGKN1.5_30,,
32417,NEGKN2.0_10,,
32418,NEGKN2.0_13,,
32419,NEGKN2.0_15,,
32420,NEGKN2.0_20,,
32421,NEGKN2.0_26,,
32422,NEGKN2.0_30,,
32423,NEGKN2.5_10,,
32424,NEGKN2.5_13,,
32425,NEGKN2.5_15,,
32426,NEGKN2.5_20,,
32427,NEGKN2.5_26,,
32428,NEGKN2.5_30,,
32429,NEGKN3.0_10,,
32430,NEGKN3.0_13,,
32431,NEGKN3.0_15,,
32432,NEGKN3.0_20,,
32433,NEGKN3.0_26,,
32434,NEGKN3.0_30,,
32435,NEGKB1.0_13,,
32436,NEGKB1.0_15,,
32437,NEGKB1.0_20,,
32438,NEGKB1.0_26,,
32439,NEGKB1.0_30,,
32440,NEGKB1.5_10,,
32441,NEGKB1.5_13,,
32442,NEGKB1.5_15,,
32443,NEGKB1.5_20,,
32444,NEGKB1.5_26,,
32445,NEGKB1.5_30,,
32446,NEGKB2.0_10,,
32447,NEGKB2.0_13,,
32448,NEGKB2.0_15,,
32449,NEGKB2.0_20,,
32450,NEGKB2.0_26,,
32451,NEGKB2.0_30,,
32452,NEGKB2.5_10,,
32453,NEGKB2.5_13,,
32454,NEGKB2.5_15,,
32455,NEGKB2.5_20,,
32456,NEGKB2.5_26,,
32457,NEGKB2.5_30,,
32458,NEGKB3.0_10,,
32459,NEGKB3.0_13,,
32460,NEGKB3.0_15,,
32461,NEGKB3.0_20,,
32462,NEGKB3.0_26,,
32463,NEGKB3.0_30,,
32464,NEGKS1.0_13,,
32465,NEGKS1.0_15,,
32466,NEGKS1.0_20,,
32467,NEGKS1.0_26,,
32468,NEGKS1.0_30,,
32469,NEGKS1.5_10,,
32470,NEGKS1.5_13,,
32471,NEGKS1.5_15,,
32472,NEGKS1.5_20,,
32473,NEGKS1.5_26,,
32474,NEGKS1.5_30,,
32475,NEGKS2.0_10,,
32476,NEGKS2.0_13,,
32477,NEGKS2.0_15,,
32478,NEGKS2.0_20,,
32479,NEGKS2.0_26,,
32480,NEGKS2.0_30,,
32481,NEGKS2.5_10,,
32482,NEGKS2.5_13,,
32483,NEGKS2.5_15,,
32484,NEGKS2.5_20,,
32485,NEGKS2.5_26,,
32486,NEGKS2.5_30,,
32487,NEGKS3.0_10,,
32488,NEGKS3.0_13,,
32489,NEGKS3.0_15,,
32490,NEGKS3.0_20,,
32491,NEGKS3.0_26,,
32492,NEGKS3.0_30,,
32493,GEABD1.0_20,,
32494,GEABD1.0_24,,
32495,GEABD1.0_25,,
32496,GEABD1.0_30,,
32497,GEABD1.0_35,,
32498,GEABD1.0_40,,
32499,GEABD1.0_48,,
32500,GEABD1.0_50,,
32501,GEABD1.0_60,,
32502,GEABD1.5_15,,
32503,GEABD1.5_16,,
32504,GEABD1.5_20,,
32505,GEABD1.5_24,,
32506,GEABD1.5_25,,
32507,GEABD1.5_26,,
32508,GEABD1.5_28,,
32509,GEABD1.5_30,,
32510,GEABD1.5_40,,
32511,GEABD1.5_48,,
32512,GEABD1.5_50,,
32513,GEABD1.5_60,,
32514,GEABD2.0_15,,
32515,GEABD2.0_20,,
32516,GEABD2.0_24,,
32517,GEABD2.0_25,,
32518,GEABD2.0_30,,
32519,GEABD2.0_32,,
32520,GEABD2.0_36,,
32521,GEABD2.0_40,,
32522,GEABD2.0_48,,
32523,GEABD2.0_50,,
32524,GEABD2.0_60,,
32525,GEABDB1.0_20,,
32526,GEABDB1.0_24,,
32527,GEABDB1.0_25,,
32528,GEABDB1.0_30,,
32529,GEABDB1.0_35,,
32530,GEABDB1.0_40,,
32531,GEABDB1.0_48,,
32532,GEABDB1.0_50,,
32533,GEABDB1.0_60,,
32534,GEABDB1.5_15,,
32535,GEABDB1.5_16,,
32536,GEABDB1.5_20,,
32537,GEABDB1.5_24,,
32538,GEABDB1.5_25,,
32539,GEABDB1.5_26,,
32540,GEABDB1.5_28,,
32541,GEABDB1.5_30,,
32542,GEABDB1.5_40,,
32543,GEABDB1.5_48,,
32544,GEABDB1.5_50,,
32545,GEABDB1.5_60,,
32546,GEABDB2.0_15,,
32547,GEABDB2.0_20,,
32548,GEABDB2.0_24,,
32549,GEABDB2.0_25,,
32550,GEABDB2.0_30,,
32551,GEABDB2.0_32,,
32552,GEABDB2.0_36,,
32553,GEABDB2.0_40,,
32554,GEABDB2.0_48,,
32555,GEABDB2.0_50,,
32556,GEABDB2.0_60,,
32557,GEABDG1.0_20,,
32558,GEABDG1.0_24,,
32559,GEABDG1.0_25,,
32560,GEABDG1.0_30,,
32561,GEABDG1.0_35,,
32562,GEABDG1.0_40,,
32563,GEABDG1.0_48,,
32564,GEABDG1.0_50,,
32565,GEABDG1.0_60,,
32566,GEABDG1.5_15,,
32567,GEABDG1.5_16,,
32568,GEABDG1.5_20,,
32569,GEABDG1.5_24,,
32570,GEABDG1.5_25,,
32571,GEABDG1.5_26,,
32572,GEABDG1.5_28,,
32573,GEABDG1.5_30,,
32574,GEABDG1.5_40,,
32575,GEABDG1.5_48,,
32576,GEABDG1.5_50,,
32577,GEABDG1.5_60,,
32578,GEABDG2.0_15,,
32579,GEABDG2.0_20,,
32580,GEABDG2.0_24,,
32581,GEABDG2.0_25,,
32582,GEABDG2.0_30,,
32583,GEABDG2.0_32,,
32584,GEABDG2.0_36,,
32585,GEABDG2.0_40,,
32586,GEABDG2.0_48,,
32587,GEABDG2.0_50,,
32588,GEABDG2.0_60,,
32589,GEABDM1.0_20,,
32590,GEABDM1.0_24,,
32591,GEABDM1.0_25,,
32592,GEABDM1.0_30,,
32593,GEABDM1.0_35,,
32594,GEABDM1.0_40,,
32595,GEABDM1.0_48,,
32596,GEABDM1.0_50,,
32597,GEABDM1.0_60,,
32598,GEABDM1.5_15,,
32599,GEABDM1.5_16,,
32600,GEABDM1.5_20,,
32601,GEABDM1.5_24,,
32602,GEABDM1.5_25,,
32603,GEABDM1.5_26,,
32604,GEABDM1.5_28,,
32605,GEABDM1.5_30,,
32606,GEABDM1.5_40,,
32607,GEABDM1.5_48,,
32608,GEABDM1.5_50,,
32609,GEABDM1.5_60,,
32610,GEABDM2.0_15,,
32611,GEABDM2.0_20,,
32612,GEABDM2.0_24,,
32613,GEABDM2.0_25,,
32614,GEABDM2.0_30,,
32615,GEABDM2.0_32,,
32616,GEABDM2.0_36,,
32617,GEABDM2.0_40,,
32618,GEABDM2.0_48,,
32619,GEABDM2.0_50,,
32620,GEABDM2.0_60,,
32621,GEAL1.0_35_10_G,,
32622,GEAL1.0_36_10_G,,
32623,GEAL1.0_38_10_G,,
32624,GEAL1.0_40_10_G,,
32625,GEAL1.0_42_10_G,,
32626,GEAL1.0_45_10_G,,
32627,GEAL1.0_48_10_G,,
32628,GEAL1.0_50_10_G,,
32629,GEAL1.0_52_10_G,,
32630,GEAL1.0_60_10_G,,
32631,GEAL1.0_70_10_G,,
32632,GEAL1.0_80_10_G,,
32633,GEAL1.0_100_10_G,,
32634,GEAL1.0_120_10_G,,
32635,GEAL1.5_20_15_E,,
32636,GEAL1.5_24_15_E,,
32637,GEAL1.5_25_15_E,,
32638,GEAL1.5_26_15_E,,
32639,GEAL1.5_28_15_E,,
32640,GEAL1.5_30_15_E,,
32641,GEAL1.5_32_15_E,,
32642,GEAL1.5_35_15_E,,
32643,GEAL1.5_36_15_E,,
32644,GEAL1.5_40_15_E,,
32645,GEAL1.5_48_15_E,,
32646,GEAL1.5_50_15_E,,
32647,GEAL1.5_52_15_E,,
32648,GEAL1.5_60_15_E,,
32649,GEAL1.5_70_15_E,,
32650,GEAL1.5_80_15_E,,
32651,GEAL1.5_20_15_G,,
32652,GEAL1.5_24_15_G,,
32653,GEAL1.5_25_15_G,,
32654,GEAL1.5_26_15_G,,
32655,GEAL1.5_28_15_G,,
32656,GEAL1.5_30_15_G,,
32657,GEAL1.5_32_15_G,,
32658,GEAL1.5_35_15_G,,
32659,GEAL1.5_36_15_G,,
32660,GEAL1.5_40_15_G,,
32661,GEAL1.5_48_15_G,,
32662,GEAL1.5_50_15_G,,
32663,GEAL1.5_52_15_G,,
32664,GEAL1.5_60_15_G,,
32665,GEAL1.5_70_15_G,,
32666,GEAL1.5_80_15_G,,
32667,GEAL2.0_15_20_E,,
32668,GEAL2.0_18_20_E,,
32669,GEAL2.0_20_20_E,,
32670,GEAL2.0_24_20_E,,
32671,GEAL2.0_25_20_E,,
32672,GEAL2.0_26_20_E,,
32673,GEAL2.0_30_20_E,,
32674,GEAL2.0_32_20_E,,
32675,GEAL2.0_36_20_E,,
32676,GEAL2.0_40_20_E,,
32677,GEAL2.0_48_20_E,,
32678,GEAL2.0_50_20_E,,
32679,GEAL2.0_52_20_E,,
32680,GEAL2.0_60_20_E,,
32681,GEAL2.0_15_20_F,,
32682,GEAL2.0_18_20_F,,
32683,GEAL2.0_20_20_F,,
32684,GEAL2.0_24_20_F,,
32685,GEAL2.0_25_20_F,,
32686,GEAL2.0_26_20_F,,
32687,GEAL2.0_30_20_F,,
32688,GEAL2.0_32_20_F,,
32689,GEAL2.0_36_20_F,,
32690,GEAL2.0_40_20_F,,
32691,GEAL2.0_48_20_F,,
32692,GEAL2.0_50_20_F,,
32693,GEAL2.0_52_20_F,,
32694,GEAL2.0_60_20_F,,
32695,GEAL2.0_15_20_G,,
32696,GEAL2.0_18_20_G,,
32697,GEAL2.0_20_20_G,,
32698,GEAL2.0_24_20_G,,
32699,GEAL2.0_25_20_G,,
32700,GEAL2.0_26_20_G,,
32701,GEAL2.0_30_20_G,,
32702,GEAL2.0_32_20_G,,
32703,GEAL2.0_36_20_G,,
32704,GEAL2.0_40_20_G,,
32705,GEAL2.0_48_20_G,,
32706,GEAL2.0_50_20_G,,
32707,GEAL2.0_52_20_G,,
32708,GEAL2.0_60_20_G,,
32709,GEAL2.5_14_25_E,,
32710,GEAL2.5_15_25_E,,
32711,GEAL2.5_16_25_E,,
32712,GEAL2.5_18_25_E,,
32713,GEAL2.5_20_25_E,,
32714,GEAL2.5_24_25_E,,
32715,GEAL2.5_25_25_E,,
32716,GEAL2.5_28_25_E,,
32717,GEAL2.5_30_25_E,,
32718,GEAL2.5_32_25_E,,
32719,GEAL2.5_36_25_E,,
32720,GEAL2.5_40_25_E,,
32721,GEAL2.5_48_25_E,,
32722,GEAL2.5_50_25_E,,
32723,GEAL2.5_14_25_F,,
32724,GEAL2.5_15_25_F,,
32725,GEAL2.5_16_25_F,,
32726,GEAL2.5_18_25_F,,
32727,GEAL2.5_20_25_F,,
32728,GEAL2.5_24_25_F,,
32729,GEAL2.5_25_25_F,,
32730,GEAL2.5_28_25_F,,
32731,GEAL2.5_30_25_F,,
32732,GEAL2.5_32_25_F,,
32733,GEAL2.5_36_25_F,,
32734,GEAL2.5_40_25_F,,
32735,GEAL2.5_48_25_F,,
32736,GEAL2.5_50_25_F,,
32737,GEAL2.5_14_25_G,,
32738,GEAL2.5_15_25_G,,
32739,GEAL2.5_16_25_G,,
32740,GEAL2.5_18_25_G,,
32741,GEAL2.5_20_25_G,,
32742,GEAL2.5_24_25_G,,
32743,GEAL2.5_25_25_G,,
32744,GEAL2.5_28_25_G,,
32745,GEAL2.5_30_25_G,,
32746,GEAL2.5_32_25_G,,
32747,GEAL2.5_36_25_G,,
32748,GEAL2.5_40_25_G,,
32749,GEAL2.5_48_25_G,,
32750,GEAL2.5_50_25_G,,
32751,GEAL3.0_12_30_E,,
32752,GEAL3.0_14_30_E,,
32753,GEAL3.0_15_30_E,,
32754,GEAL3.0_16_30_E,,
32755,GEAL3.0_18_30_E,,
32756,GEAL3.0_20_30_E,,
32757,GEAL3.0_24_30_E,,
32758,GEAL3.0_25_30_E,,
32759,GEAL3.0_28_30_E,,
32760,GEAL3.0_30_30_E,,
32761,GEAL3.0_32_30_E,,
32762,GEAL3.0_36_30_E,,
32763,GEAL3.0_40_30_E,,
32764,GEAL3.0_12_30_F,,
32765,GEAL3.0_14_30_F,,
32766,GEAL3.0_15_30_F,,
32767,GEAL3.0_16_30_F,,
32768,GEAL3.0_18_30_F,,
32769,GEAL3.0_20_30_F,,
32770,GEAL3.0_24_30_F,,
32771,GEAL3.0_25_30_F,,
32772,GEAL3.0_28_30_F,,
32773,GEAL3.0_30_30_F,,
32774,GEAL3.0_32_30_F,,
32775,GEAL3.0_36_30_F,,
32776,GEAL3.0_40_30_F,,
32777,GEAL3.0_12_30_G,,
32778,GEAL3.0_14_30_G,,
32779,GEAL3.0_15_30_G,,
32780,GEAL3.0_16_30_G,,
32781,GEAL3.0_18_30_G,,
32782,GEAL3.0_20_30_G,,
32783,GEAL3.0_24_30_G,,
32784,GEAL3.0_25_30_G,,
32785,GEAL3.0_28_30_G,,
32786,GEAL3.0_30_30_G,,
32787,GEAL3.0_32_30_G,,
32788,GEAL3.0_36_30_G,,
32789,GEAL3.0_40_30_G,,
32790,GEALB1.0_35_10_G,,
32791,GEALB1.0_36_10_G,,
32792,GEALB1.0_38_10_G,,
32793,GEALB1.0_40_10_G,,
32794,GEALB1.0_42_10_G,,
32795,GEALB1.0_45_10_G,,
32796,GEALB1.0_48_10_G,,
32797,GEALB1.0_50_10_G,,
32798,GEALB1.0_52_10_G,,
32799,GEALB1.0_60_10_G,,
32800,GEALB1.0_70_10_G,,
32801,GEALB1.0_80_10_G,,
32802,GEALB1.0_100_10_G,,
32803,GEALB1.0_120_10_G,,
32804,GEALB1.5_20_15_E,,
32805,GEALB1.5_24_15_E,,
32806,GEALB1.5_25_15_E,,
32807,GEALB1.5_26_15_E,,
32808,GEALB1.5_28_15_E,,
32809,GEALB1.5_30_15_E,,
32810,GEALB1.5_32_15_E,,
32811,GEALB1.5_35_15_E,,
32812,GEALB1.5_36_15_E,,
32813,GEALB1.5_40_15_E,,
32814,GEALB1.5_48_15_E,,
32815,GEALB1.5_50_15_E,,
32816,GEALB1.5_52_15_E,,
32817,GEALB1.5_60_15_E,,
32818,GEALB1.5_70_15_E,,
32819,GEALB1.5_80_15_E,,
32820,GEALB1.5_20_15_G,,
32821,GEALB1.5_24_15_G,,
32822,GEALB1.5_25_15_G,,
32823,GEALB1.5_26_15_G,,
32824,GEALB1.5_28_15_G,,
32825,GEALB1.5_30_15_G,,
32826,GEALB1.5_32_15_G,,
32827,GEALB1.5_35_15_G,,
32828,GEALB1.5_36_15_G,,
32829,GEALB1.5_40_15_G,,
32830,GEALB1.5_48_15_G,,
32831,GEALB1.5_50_15_G,,
32832,GEALB1.5_52_15_G,,
32833,GEALB1.5_60_15_G,,
32834,GEALB1.5_70_15_G,,
32835,GEALB1.5_80_15_G,,
32836,GEALB2.0_15_20_E,,
32837,GEALB2.0_18_20_E,,
32838,GEALB2.0_20_20_E,,
32839,GEALB2.0_24_20_E,,
32840,GEALB2.0_25_20_E,,
32841,GEALB2.0_26_20_E,,
32842,GEALB2.0_30_20_E,,
32843,GEALB2.0_32_20_E,,
32844,GEALB2.0_36_20_E,,
32845,GEALB2.0_40_20_E,,
32846,GEALB2.0_48_20_E,,
32847,GEALB2.0_50_20_E,,
32848,GEALB2.0_52_20_E,,
32849,GEALB2.0_60_20_E,,
32850,GEALB2.0_15_20_F,,
32851,GEALB2.0_18_20_F,,
32852,GEALB2.0_20_20_F,,
32853,GEALB2.0_24_20_F,,
32854,GEALB2.0_25_20_F,,
32855,GEALB2.0_26_20_F,,
32856,GEALB2.0_30_20_F,,
32857,GEALB2.0_32_20_F,,
32858,GEALB2.0_36_20_F,,
32859,GEALB2.0_40_20_F,,
32860,GEALB2.0_48_20_F,,
32861,GEALB2.0_50_20_F,,
32862,GEALB2.0_52_20_F,,
32863,GEALB2.0_60_20_F,,
32864,GEALB2.0_15_20_G,,
32865,GEALB2.0_18_20_G,,
32866,GEALB2.0_20_20_G,,
32867,GEALB2.0_24_20_G,,
32868,GEALB2.0_25_20_G,,
32869,GEALB2.0_26_20_G,,
32870,GEALB2.0_30_20_G,,
32871,GEALB2.0_32_20_G,,
32872,GEALB2.0_36_20_G,,
32873,GEALB2.0_40_20_G,,
32874,GEALB2.0_48_20_G,,
32875,GEALB2.0_50_20_G,,
32876,GEALB2.0_52_20_G,,
32877,GEALB2.0_60_20_G,,
32878,GEALB2.5_14_25_E,,
32879,GEALB2.5_15_25_E,,
32880,GEALB2.5_16_25_E,,
32881,GEALB2.5_18_25_E,,
32882,GEALB2.5_20_25_E,,
32883,GEALB2.5_24_25_E,,
32884,GEALB2.5_25_25_E,,
32885,GEALB2.5_28_25_E,,
32886,GEALB2.5_30_25_E,,
32887,GEALB2.5_32_25_E,,
32888,GEALB2.5_36_25_E,,
32889,GEALB2.5_40_25_E,,
32890,GEALB2.5_48_25_E,,
32891,GEALB2.5_50_25_E,,
32892,GEALB2.5_14_25_F,,
32893,GEALB2.5_15_25_F,,
32894,GEALB2.5_16_25_F,,
32895,GEALB2.5_18_25_F,,
32896,GEALB2.5_20_25_F,,
32897,GEALB2.5_24_25_F,,
32898,GEALB2.5_25_25_F,,
32899,GEALB2.5_28_25_F,,
32900,GEALB2.5_30_25_F,,
32901,GEALB2.5_32_25_F,,
32902,GEALB2.5_36_25_F,,
32903,GEALB2.5_40_25_F,,
32904,GEALB2.5_48_25_F,,
32905,GEALB2.5_50_25_F,,
32906,GEALB2.5_14_25_G,,
32907,GEALB2.5_15_25_G,,
32908,GEALB2.5_16_25_G,,
32909,GEALB2.5_18_25_G,,
32910,GEALB2.5_20_25_G,,
32911,GEALB2.5_24_25_G,,
32912,GEALB2.5_25_25_G,,
32913,GEALB2.5_28_25_G,,
32914,GEALB2.5_30_25_G,,
32915,GEALB2.5_32_25_G,,
32916,GEALB2.5_36_25_G,,
32917,GEALB2.5_40_25_G,,
32918,GEALB2.5_48_25_G,,
32919,GEALB2.5_50_25_G,,
32920,GEALB3.0_12_30_E,,
32921,GEALB3.0_14_30_E,,
32922,GEALB3.0_15_30_E,,
32923,GEALB3.0_16_30_E,,
32924,GEALB3.0_18_30_E,,
32925,GEALB3.0_20_30_E,,
32926,GEALB3.0_24_30_E,,
32927,GEALB3.0_25_30_E,,
32928,GEALB3.0_28_30_E,,
32929,GEALB3.0_30_30_E,,
32930,GEALB3.0_32_30_E,,
32931,GEALB3.0_36_30_E,,
32932,GEALB3.0_40_30_E,,
32933,GEALB3.0_12_30_F,,
32934,GEALB3.0_14_30_F,,
32935,GEALB3.0_15_30_F,,
32936,GEALB3.0_16_30_F,,
32937,GEALB3.0_18_30_F,,
32938,GEALB3.0_20_30_F,,
32939,GEALB3.0_24_30_F,,
32940,GEALB3.0_25_30_F,,
32941,GEALB3.0_28_30_F,,
32942,GEALB3.0_30_30_F,,
32943,GEALB3.0_32_30_F,,
32944,GEALB3.0_36_30_F,,
32945,GEALB3.0_40_30_F,,
32946,GEALB3.0_12_30_G,,
32947,GEALB3.0_14_30_G,,
32948,GEALB3.0_15_30_G,,
32949,GEALB3.0_16_30_G,,
32950,GEALB3.0_18_30_G,,
32951,GEALB3.0_20_30_G,,
32952,GEALB3.0_24_30_G,,
32953,GEALB3.0_25_30_G,,
32954,GEALB3.0_28_30_G,,
32955,GEALB3.0_30_30_G,,
32956,GEALB3.0_32_30_G,,
32957,GEALB3.0_36_30_G,,
32958,GEALB3.0_40_30_G,,
32959,GEALG1.0_35_10_G,,
32960,GEALG1.0_36_10_G,,
32961,GEALG1.0_38_10_G,,
32962,GEALG1.0_40_10_G,,
32963,GEALG1.0_42_10_G,,
32964,GEALG1.0_45_10_G,,
32965,GEALG1.0_48_10_G,,
32966,GEALG1.0_50_10_G,,
32967,GEALG1.0_52_10_G,,
32968,GEALG1.0_60_10_G,,
32969,GEALG1.0_70_10_G,,
32970,GEALG1.0_80_10_G,,
32971,GEALG1.0_100_10_G,,
32972,GEALG1.0_120_10_G,,
32973,GEALG1.5_20_15_E,,
32974,GEALG1.5_24_15_E,,
32975,GEALG1.5_25_15_E,,
32976,GEALG1.5_26_15_E,,
32977,GEALG1.5_28_15_E,,
32978,GEALG1.5_30_15_E,,
32979,GEALG1.5_32_15_E,,
32980,GEALG1.5_35_15_E,,
32981,GEALG1.5_36_15_E,,
32982,GEALG1.5_40_15_E,,
32983,GEALG1.5_48_15_E,,
32984,GEALG1.5_50_15_E,,
32985,GEALG1.5_52_15_E,,
32986,GEALG1.5_60_15_E,,
32987,GEALG1.5_70_15_E,,
32988,GEALG1.5_80_15_E,,
32989,GEALG1.5_20_15_G,,
32990,GEALG1.5_24_15_G,,
32991,GEALG1.5_25_15_G,,
32992,GEALG1.5_26_15_G,,
32993,GEALG1.5_28_15_G,,
32994,GEALG1.5_30_15_G,,
32995,GEALG1.5_32_15_G,,
32996,GEALG1.5_35_15_G,,
32997,GEALG1.5_36_15_G,,
32998,GEALG1.5_40_15_G,,
32999,GEALG1.5_48_15_G,,
33000,GEALG1.5_50_15_G,,
33001,GEALG1.5_52_15_G,,
33002,GEALG1.5_60_15_G,,
33003,GEALG1.5_70_15_G,,
33004,GEALG1.5_80_15_G,,
33005,GEALG2.0_15_20_E,,
